Country Name,Country Code,Labour Force (2024),Region,%Indoor Essential Workers,%Indoor Vital Workers,%Essential Workers,%Vital Workers,%Armed Forces (Indoor Essential),%Armed Forces (Essential),%Onsite Excluded Essential (ISCO 61+63),%Onsite Excluded Vital (ISCO 61+63),Indoor Essential Workers,Indoor Vital Workers,Essential Workers,Vital Workers,Armed Forces (Indoor Essential),Armed Forces (Essential),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s),Scaled ECA Essential (L/s/person),Scaled ECA Vital (L/s/person)
Palestine,PSE,719891.0,Western Asia,0.2525773539880584,0.08876113458480336,0.39349999999999996,0.1780447962691058,0.018423900284904243,0.018423900284904243,0.032366871873833455,0.032366871873833455,181828.16393981737,63898.34193738868,283277.1085,128172.84643096285,13263.2,13263.2,23809696.465263374,9315547.373946004,130.9461413972373,145.78699683747539
French Polynesia,PYF,119000.0,Polynesia,0.2129971023822811,0.09924639459208591,0.4947121950289721,0.34624647076448295,,,0.21463553412102385,0.21463553412102385,25346.65518349145,11810.320956458223,58870.751208447684,41203.33002097347,,,1572783.4476029666,774600.7922885236,129.0919632774326,136.44799842669417
Qatar,QAT,2120000.0,Western Asia,0.21424340641532813,0.07847489985534638,0.338885901391434,0.1474410270393206,,,0.011248434381214466,0.011248434381214466,454196.0216004956,166366.7876933343,718438.11094984,312574.9773233597,,,185033333.4213107,75305493.88996974,121.81373870061434,135.34731846635725
Romania,ROU,8260000.0,Eastern Europe,0.2803122941786299,0.13733985252868244,0.45025015668496643,0.2594437465273699,0.002318300829532614,0.002318300829532614,0.06930065215580943,0.06930065215580943,2315379.549915483,1134427.181886917,3719066.2942178226,2143005.3463160754,19149.164851939393,19149.164851939393,315506042.8267717,164874681.54138175,136.26536644425678,145.3373862808384
Russia,RUS,72500000.0,Eastern Europe,0.25657131285296564,0.12471997823473226,0.39770000000000005,0.21756448438712533,0.0,0.0,0.017558501525326665,0.017558501525326665,18601420.18184001,9042198.422018088,28833250.000000004,15773425.118066587,0.0,0.0,2538780445.380505,1317091564.848709,136.4831513165343,145.66054662564608
Rwanda,RWA,5670000.0,Eastern Africa,0.23638948008564384,0.11478686086762657,0.7053410178358065,0.5498958442922894,0.0,0.0,0.27159705342731777,0.27159705342731777,1340328.3520856006,650841.5011194426,3999283.5711290226,3117909.437137281,0.0,0.0,168662543.55840218,90281884.21021588,125.8367349283905,138.7156228589168
Saudi Arabia,SAU,17200000.0,Western Asia,0.21424340641532813,0.07847489985534638,0.338885901391434,0.1474410270393206,,,0.011248434381214466,0.011248434381214466,3684986.590343644,1349768.2775119578,5828837.503932664,2535985.6650763145,,,185033333.4213107,75305493.88996974,121.81373870061434,135.34731846635725
Sudan,SDN,13060000.0,Northern Africa,0.296376580741558,0.11966587715487767,0.6870188325632437,0.4394144895982329,0.01181727393784675,0.01181727393784675,0.25836303339500216,0.25836303339500216,3870678.144484747,1562836.3556427024,8972465.953275962,5738753.234152922,154333.59762827854,154333.59762827854,488141724.1741115,217753557.35412806,126.11271357440427,139.332282978904
Senegal,SEN,5760000.0,Western Africa,0.23452424811488534,0.10737676249467246,0.6209829588028895,0.44452960040294465,0.0011039549804514068,0.0011039549804514068,0.1652196060555436,0.1652196060555436,1350859.6691417396,618490.1519693134,3576861.842704643,2560490.4983209614,6358.7806874001035,6358.7806874001035,167919363.65639332,87215484.23084188,124.3055570406361,141.01353748825593
Singapore,SGP,3720000.0,South-eastern Asia,0.1469041401913935,0.05591291028250281,0.2158959854420033,0.09594018598948562,0.0,0.0,0.000820639652926956,0.000820639652926956,546483.4015119838,207996.02625091045,803133.0658442524,356897.4918808865,0.0,0.0,70803561.67382616,28802145.62897641,129.56214493968213,138.4744994802531
Solomon Islands,SLB,436000.0,Melanesia,0.2631139277519839,0.12786150594700607,0.5996563135677713,0.4104539458973812,,,0.29611773049492845,0.29611773049492845,114717.67249986497,55747.61659289465,261450.15271554826,178957.9204112582,,,56414574.91098633,29447393.539258216,127.17328550563683,140.47781302928388
Sierra Leone,SLE,2860000.0,Western Africa,0.3124214541114431,0.14253570656336986,0.841864079269187,0.5966415865973294,0.0016898423059059698,0.0016898423059059698,0.5041124748414577,0.5041124748414577,893525.3587587273,407652.1207712378,2407731.266709875,1706394.937668362,4832.948994891074,4832.948994891074,113504133.25503848,56856128.296057284,127.02956009297465,139.4721759045214
El Salvador,SLV,2890000.0,Central America,0.3287752165006082,0.11450634695547089,0.5023,0.23327396473784714,0.002498803837675933,0.002498803837675933,0.05555037789182901,0.05555037789182901,950160.3756867577,330923.3427013109,1451647.0,674161.7580923783,7221.543090883446,7221.543090883446,117622184.46797246,45572142.78224726,123.79192763427689,137.71208283539056
San Marino,SMR,15554.0,Southern Europe,0.20033337328703696,0.06718901184244014,0.28719999999999996,0.11261298200911858,,,0.01185372304139258,0.01185372304139258,3115.985288106573,1045.057890197314,4467.108799999999,1751.5823221698304,,,19805793.01332273,7475900.568975627,128.0623985714628,144.12786795970848
Somalia,SOM,3440000.0,Eastern Africa,0.22244217126498603,0.09596121042712057,0.4288968792794462,0.21780780983426298,0.009212866590812803,0.009212866590812803,0.052640047365236343,0.052640047365236343,765201.0691515519,330106.56386929477,1475405.2647212949,749258.8658298646,31692.261072396042,31692.261072396042,98640579.5696115,47685344.27160251,128.90805246650177,144.45439591586992
Serbia,SRB,3230000.0,Southern Europe,0.26314696266610804,0.1384399776362979,0.4577,0.2969515533535294,0.00264969208017492,0.00264969208017492,0.14543351996219347,0.14543351996219347,849964.689411529,447161.1277652422,1478371.0,959153.5173319,8558.50541896499,8558.50541896499,115174008.1648323,64985948.26886457,135.50446224368773,145.33004823930477
South Sudan,SSD,5303000.0,Eastern Africa,0.29444093319591025,0.11215595570791231,0.5741140711611069,0.3194435998481399,,,0.1792418037683403,0.1792418037683403,1561420.268737912,594763.033119059,3044526.9193673497,1694009.409994686,,,342420377.73875177,142929028.55044514,127.56935647318221,143.12215193287577
Sao Tome and Principe,STP,34500.0,Middle Africa,0.32729749199296876,0.15042540105341387,0.6261011678020008,0.3704431412854772,0.0019217281526160753,0.0019217281526160753,0.20234482395847947,0.20234482395847947,11291.763473757423,5189.676336342779,21600.490289169025,12780.288374348962,66.2996212652546,66.2996212652546,1433117.2902422918,700068.968097093,126.91704830453828,134.89646034273483
Suriname,SUR,255000.0,South America,0.29036280931827774,0.1248049197774319,0.46732442828887594,0.2409623353572459,0.0034542205070618565,0.0034542205070618565,0.04530683917824641,0.04530683917824641,74042.51637616083,31825.254543245133,119167.72921366336,61445.395516097706,880.8262293007734,880.8262293007734,9102880.494009752,4211934.554234645,122.94126320294227,132.3456674482003
Slovakia,SVK,2780000.0,Eastern Europe,0.24131575228498656,0.1076989220972183,0.3459845848721682,0.16908701894104844,0.0021884488228751543,0.0021884488228751543,0.005344410000969325,0.005344410000969325,670857.7913522626,299403.00343026686,961837.1459446276,470061.91265611467,6083.887727592929,6083.887727592929,92172338.22647585,44022210.521803685,137.39474954994867,147.03329631780656
Slovenia,SVN,1060000.0,Southern Europe,0.22446790033800965,0.10163791090442122,0.3284275308896298,0.16511286966337496,0.0032667189485924447,0.0032667189485924447,0.02405053719177952,0.02405053719177952,237935.97435829023,107736.18555868648,348133.18274300755,175019.64184317747,3462.7220855079913,3462.7220855079913,33072222.479695108,16080780.60258227,138.99631011615793,149.26071977759676
Sweden,SWE,5700000.0,Northern Europe,0.20867565747728306,0.09372805602227033,0.29244708030980127,0.1407249422327125,0.0014516752252896985,0.0014516752252896985,0.011929532463648246,0.011929532463648246,1189451.2476205134,534249.9193269409,1666948.3577658671,802132.1707264613,8274.548784151282,8274.548784151282,185084656.2253182,85881113.7841486,155.60507973368257,160.7508221851365
Eswatini,SWZ,391000.0,Southern Africa,0.31746935421778866,0.12573197800043076,0.5036261241616129,0.2531191322920271,0.0016207614369324996,0.0016207614369324996,0.06476074241462315,0.06476074241462315,124130.51749915536,49161.20339816843,196917.81454719065,98969.5807261826,633.7177218406074,633.7177218406074,15121384.901917106,6628562.52269366,121.81843116878972,134.8332031054516
Sint Maarten,SXM,23200.0,Caribbean,0.26107071112087415,0.14545285678488104,0.5451931185256954,0.3916347016378337,,,0.16870973441730341,0.16870973441730341,6056.840498004281,3374.5062774092403,12648.480349796133,9085.925077997743,,,234016697.3400981,174097983.32587066,128.8153652454263,135.69770892333767
Seychelles,SYC,100000.0,Eastern Africa,0.28862430565819597,0.1258442178672322,0.44292932243458766,0.22057634204394147,0.0015063685476556649,0.0015063685476556649,0.023867296157226978,0.023867296157226978,28862.430565819595,12584.421786723222,44292.93224345877,22057.634204394148,150.63685476556648,150.63685476556648,3927315.7704417338,1795296.6107396183,136.07016780813558,142.6602382823569
Syria,SYR,6620000.0,Western Asia,0.2917601863215944,0.11709950594471367,0.44798438623291487,0.2086859271891751,,,0.03406775078729072,0.03406775078729072,1931452.433448955,775198.7293540045,2965656.6368618966,1381500.8379923392,,,206809165.80736998,94017030.04342687,118.69963066396433,126.30629600534765
Turks and Caicos Islands,TCA,,Caribbean,0.23076549850840503,0.10731223548237952,0.38278607738384335,0.21880174270340585,,,0.08816518991566123,0.08816518991566123,,,,,,,406726.10910404735,196659.51676318093,127.16510183218011,132.22162654315068
Chad,TCD,6600000.0,Middle Africa,0.3260102390439549,0.11768474884449413,0.6135650983524813,0.33795486435428673,,,0.21792675558601723,0.21792675558601723,2151667.577690102,776719.3423736612,4049529.6491263765,2230502.1047382923,,,418384433.27273417,168631881.82911232,127.29807889810195,143.37223659687209
Togo,TGO,3340000.0,Western Africa,0.3313893915849213,0.11897587301271997,0.6347,0.3857977098377201,0.0012816118894204004,0.0012816118894204004,0.3170079751342554,0.3170079751342554,1106840.567893637,397379.4158624847,2119898.0,1288564.3508579852,4280.5837106641375,4280.5837106641375,136984092.51344934,55231552.004396975,123.7613586698721,138.98946397241207
Thailand,THA,40600000.0,South-eastern Asia,0.3335445931378274,0.17575586816387817,0.5647870422432014,0.3576445927565872,0.0006640848680504757,0.0006640848680504757,0.21950247403960818,0.21950247403960818,13541910.481395792,7135688.247453454,22930353.915073976,14520370.465917442,26961.845642849312,26961.845642849312,1752497146.3574102,1003575359.5312674,129.41284383507286,140.64170472826052
Tajikistan,TJK,2780000.0,Central Asia,0.25538303564130194,0.10846229758449706,0.5083903844148249,0.289746851277342,0.0012961328214093966,0.0012961328214093966,0.024170503669802883,0.024170503669802883,709964.8390828194,301525.18728490185,1413325.2686732132,805496.2465510108,3603.2492435181225,3603.2492435181225,90611221.16091731,41751956.35209209,127.62775869009938,138.46921621390769
Turkmenistan,TKM,2440000.0,Central Asia,0.22356845091334615,0.11466754248719702,0.5597999999999999,0.4162491378224959,,,0.2985218758642044,0.2985218758642044,545507.0202285646,279788.8036687607,1365911.9999999995,1015647.89628689,,,54588110.226899624,30035783.23737312,133.4247668136394,143.13550241480092
Timor-Leste,TLS,616000.0,South-eastern Asia,0.33376260519024875,0.15935565963792359,0.6608999999999999,0.437626819672829,0.0011196006854996363,0.0011196006854996363,0.3326964101015643,0.3326964101015643,205597.76479719323,98163.08633696093,407114.39999999997,269578.1209184627,689.674022267776,689.674022267776,25794821.017027818,13274637.884734794,125.46255569690884,135.23044537503046
Tonga,TON,34800.0,Polynesia,0.18363242628550427,0.07670131832586967,0.38199999999999995,0.24470560115270346,0.0029722708874524257,0.0029722708874524257,0.15350622547492884,0.15350622547492884,6390.408434735548,2669.2058777402644,13293.599999999999,8515.754920114081,103.43502688334442,103.43502688334442,828456.3103591471,359807.3481907549,129.64058851950844,134.79939902401455
Trinidad and Tobago,TTO,650000.0,Caribbean,0.21309699516626462,0.074685614417568,0.3244474613644101,0.13889767081119062,0.002608188168715183,0.002608188168715183,0.02482479441153064,0.02482479441153064,138513.04685807202,48545.649371419204,210890.84988686658,90283.4860272739,1695.322309664869,1695.322309664869,17124965.47633479,7232224.959322497,123.63431362449171,148.97781887701768
Tunisia,TUN,4250000.0,Northern Africa,0.2921314376448042,0.14122841245227752,0.48390000000000005,0.27250935837863804,0.0,0.0,0.04507961152573701,0.04507961152573701,1241558.609990418,600220.7529221794,2056575.0000000002,1158164.7731092116,0.0,0.0,157220264.52097148,80706216.94030945,126.63136742467991,134.46089050968433
Türkiye,TUR,36100000.0,Western Asia,0.29396565250119994,0.1408960906482182,0.47159999999999985,0.2684804377054173,0.0,0.0,0.09841587870062099,0.09841587870062099,10612160.055293318,5086348.872400677,17024759.999999996,9692143.801165564,0.0,0.0,1412273042.6127093,720752128.0719323,133.0806391209932,141.703242572063
Tuvalu,TUV,9646.0,Polynesia,0.31852094892931626,0.15219357055791102,0.50796340223653,0.26405439205237874,0.0,0.0,0.02643171806167401,0.02643171806167401,3072.4530733721845,1468.0591816016097,4899.814977973569,2547.0686657372453,0.0,0.0,396154.8130013197,193842.30611135653,128.93762851405188,132.03984453806572
Tanzania,TZA,33000000.0,Eastern Africa,0.3632677285507981,0.27859114645621497,0.729351311398926,0.6115718106026296,0.00011079142434936056,0.00011079142434936056,0.452797504086771,0.452797504086771,11987835.042176336,9193507.833055094,24068593.276164558,20181869.749886774,3656.1170035288983,3656.1170035288983,1650665765.2565968,1334380342.8337605,137.69506832961275,145.14376525965636
Uganda,UGA,22800000.0,Eastern Africa,0.21247342800305682,0.10211307408839689,0.7326,0.5974685858934132,0.0010578100975888304,0.0010578100975888304,0.4966636966859391,0.4966636966859391,4844394.158469696,2328178.089215449,16703280.0,13622283.758369822,24118.070225025334,24118.070225025334,622555053.0934947,329148420.2953157,128.51040454770813,141.37596338527192
Ukraine,UKR,25040604.0,Eastern Europe,0.201336598583353,0.09215203925913594,0.34746220377418185,0.2035330050065459,0.0,0.0,0.011000435916072566,0.011000435916072566,5041590.035832704,2307542.7228804766,8700663.449676594,5096589.379298933,0.0,0.0,689177690.1126626,356582695.483262,136.69847909377526,154.52918463764965
Uruguay,URY,1770000.0,South America,0.28082841191930685,0.10718839712715575,0.4287999999999999,0.20266708948660442,0.00249321445097484,0.00249321445097484,0.03398800466236452,0.03398800466236452,497066.28909717314,189723.46291506567,758975.9999999999,358720.74839128985,4412.989578225467,4412.989578225467,65542100.292409785,27848117.690712757,131.85786630482346,146.78267654844382
United States,USA,174000000.0,Northern America,0.2108046006196083,0.09128828712908334,0.2957999999999999,0.1382431325611111,0.0,0.0,0.003199453654144991,0.003199453654144991,36680000.507811844,15884161.9604605,51469199.999999985,24054305.06563333,0.0,0.0,5471762194.541141,2626288235.5817904,149.1756302832058,165.34005647381673
Uzbekistan,UZB,14000000.0,Central Asia,0.2514865695435476,0.1259211040907279,0.5523666666666666,0.3804970154472824,,,0.24717237428075242,0.24717237428075242,3520811.9736096663,1762895.4572701906,7733133.333333332,5326958.216261954,,,79157165.1139581,42331947.84340149,132.43536152424858,142.39100721777982
St. Vincent and the Grenadines,VCT,52100.0,Caribbean,0.3216811363458125,0.2217340993898841,0.8700072008093995,0.7373006195066895,,,0.3297988234205878,0.3297988234205878,16759.587203616833,11552.34657821296,45327.375162169716,38413.36227629852,,,701236639.8020862,521900630.94408566,132.1158920719187,142.64987368371163
Venezuela,VEN,11100000.0,South America,0.3015503018987165,0.1336428608487808,0.5471995090914493,0.31181518845199524,,,0.10282151236698765,0.10282151236698765,3347208.351075753,1483435.755421467,6073914.550915088,3461148.591817147,,,695824050.0394968,324722296.0333536,128.8154083497195,141.47822058232427
British Virgin Islands,VGB,22000.0,Caribbean,0.23076549850840503,0.10731223548237952,0.38278607738384335,0.21880174270340583,,,0.08816518991566123,0.08816518991566123,5076.84096718491,2360.8691806123493,8421.293702444553,4813.638339474928,,,406726.10910404735,196659.51676318093,127.16510183218013,132.22162654315068
United States Virgin Islands,VIR,47200.0,Caribbean,0.23076549850840503,0.10731223548237952,0.38278607738384335,0.21880174270340583,,,0.08816518991566123,0.08816518991566123,10892.131529596718,5065.137514768313,18067.502852517406,10327.442255600756,,,406726.10910404735,196659.51676318093,127.16510183218013,132.22162654315068
Vietnam,VNM,57100000.0,South-eastern Asia,0.30593167727350035,0.14100160630427375,0.580699782722049,0.36682109656805867,0.002233047163143058,0.002233047163143058,0.12046215479340706,0.12046215479340706,17468698.77231687,8051191.719974031,33157957.593429,20945484.61403615,127506.9930154686,127506.9930154686,2258510182.0126753,1138781234.2481089,129.2889763255749,141.4425682378089
Vanuatu,VUT,118000.0,Melanesia,0.17530069007998875,0.07920125610824749,0.5453851412367161,0.4176883502004824,0.00099538055433348,0.00099538055433348,0.3387981241051846,0.3387981241051846,20685.48142943867,9345.748220773205,64355.446665932504,49287.22532365692,117.45490541135065,117.45490541135065,2618132.9948246875,1298515.6334146464,126.56862755433264,138.9418592005698
Samoa,WSM,57200.0,Polynesia,0.2129971023822811,0.09924639459208591,0.4947121950289721,0.34624647076448295,0.0,0.0,0.21463553412102385,0.21463553412102385,12183.434256266479,5676.893770667314,28297.537555657207,19805.298127728423,0.0,0.0,1572783.4476029666,774600.7922885236,129.0919632774326,136.44799842669417
Kosovo,XKX,464567.0,Southern Europe,0.2858898918529655,0.09899172787573943,0.40499999999999997,0.16580438953112522,0.0,0.0,0.02524996151679767,0.02524996151679767,132815.00938845662,45988.29004404864,188149.63499999998,77027.24783130625,0.0,0.0,16748088.66330414,6260003.1513771275,126.10087324030842,136.12167674382223
Yemen,YEM,7850000.0,Western Asia,0.2553019088101291,0.10649661786167929,0.5436177474055784,0.3162996675071385,,,0.14407248560068783,0.14407248560068783,2004119.9841595134,835998.4502141824,4267399.317133791,2482952.389931037,,,271752199.3938337,123271216.75272499,127.66567962556955,142.1779012772184
South Africa,ZAF,27800000.0,Southern Africa,0.2101128622119773,0.07296837418462442,0.358465777451617,0.16868044114287384,0.0005514594800299703,0.0005514594800299703,0.0027672006903927985,0.0027672006903927985,5841137.569492969,2028520.8023325587,9965348.613154953,4689316.2637718925,15330.573544833174,15330.573544833174,702490211.372574,302926461.0543867,120.2659932273351,149.33367245041663
Zambia,ZMB,7410000.0,Eastern Africa,0.1775572204506665,0.07047141763804086,0.6202000000000002,0.4890052394415103,0.001445003225852881,0.001445003225852881,0.39742691077226167,0.39742691077226167,1315699.0035394386,522193.2046978828,4595682.000000002,3623528.8242615913,10707.473903569848,10707.473903569848,160381380.61653915,70056122.30783889,121.89823066300715,134.1574759640355
Zimbabwe,ZWE,6390000.0,Eastern Africa,0.20938855892343364,0.0913339666967375,0.7031360249498269,0.5131035023830325,0.0005350989082087833,0.0005350989082087833,0.3805005681450496,0.3805005681450496,1337992.891520741,583624.0471921527,4493039.199429394,3278731.3802275774,3419.282023454125,3419.282023454125,162211201.75539863,76309636.92879976,121.23472612102746,130.75135833749417
